time,q1,dq1,ddq1,q1_tau_J_compensate,CV,Dahl,Stribeck,LuGre,SVM,Light_Transformer,PINN,NNFM,,
2.23129,-0.003523925,-0.000302293,-0.000587768,-1.38165538,-2.764096447,-0.6564552,-3.775583458,-0.27945,-0.741982092,-1.765131689,-1.546826403,-1.328689908,,
2.24595,-0.003528453,-0.000338029,-0.003255341,-1.254897721,-2.806679407,-0.6661663,-3.837493907,-0.2899743,-0.84013305,-1.745057275,-1.526825831,-1.341917776,,
2.26169,-0.003533475,-0.000366826,-0.004674557,-1.106531338,-2.840993688,-0.6766914,-3.884619047,-0.2993988,-0.720867712,-1.724747666,-1.506898254,-1.338840267,,
2.27661,-0.003538707,-0.000375587,-0.003988027,-0.96773147,-2.851432582,-0.6874532,-3.898516154,-0.3049045,-0.772154597,-1.703249275,-1.48662411,-1.312842992,,
2.29165,-0.00354373,-0.000363919,-0.002191647,-0.855010537,-2.837529939,-0.6978661,-3.879964201,-0.3062088,-0.748649628,-1.679968437,-1.46566484,-1.26444626,,
2.30654,-0.003548167,-0.000342426,-0.001170342,-0.77632224,-2.811918317,-0.7076507,-3.844838726,-0.3053335,-0.675131548,-1.654613518,-1.443811347,-1.199281182,,
2.32199,-0.003551892,-0.000323252,-0.001929285,-0.737097283,-2.789071256,-0.7168758,-3.812385315,-0.3047305,-0.8476326,-1.627190311,-1.420997665,-1.125454368,,
2.33637,-0.003555127,-0.000312585,-0.00375534,-0.735253479,-2.776359392,-0.7257857,-3.79383495,-0.3057216,-0.637337668,-1.597983111,-1.397303211,-1.05161408,,
2.35174,-0.003558332,-0.00031123,-0.005086278,-0.748640485,-2.774745013,-0.7346467,-3.791452582,-0.3085613,-0.780965189,-1.567485889,-1.372927896,-1.057271217,,
2.36691,-0.003561941,-0.000319376,-0.005058623,-0.731940956,-2.784451878,-0.7437291,-3.805686576,-0.3133821,-0.723365354,-1.53620045,-1.348102902,-0.983169661,,
2.38296,-0.003566126,-0.00033706,-0.004047496,-0.638975654,-2.805523914,-0.7533031,-3.835866339,-0.3202867,-0.733560826,-1.504304872,-1.322937157,-0.993424331,,
2.39836,-0.003570736,-0.00035849,-0.002771459,-0.464195796,-2.831060415,-0.7634731,-3.871210366,-0.3281546,-0.781257115,-1.471383341,-1.297282122,-0.915297799,,
2.41444,-0.003575394,-0.000368552,-0.001236771,-0.268213239,-2.843050731,-0.7739147,-3.88737307,-0.33385,-0.824391544,-1.436514282,-1.270746919,-0.847667977,,
2.43026,-0.003579686,-0.000350624,0.001074464,-0.152496695,-2.821686933,-0.7838349,-3.858386318,-0.3337693,-0.796774974,-1.398835381,-1.242924756,-0.749911677,,
2.44539,-0.003583354,-0.000302565,0.003977301,-0.190794105,-2.764420479,-0.7923842,-3.776070382,-0.327184,-0.712721757,-1.358296027,-1.213719724,-0.654066773,,
2.46083,-0.003586451,-0.000245224,0.005954255,-0.368218967,-2.696093228,-0.7993056,-3.66709551,-0.3181696,-0.611364813,-1.316035449,-1.183540931,-0.559293292,,
2.47662,-0.003589353,-0.000211552,0.005217881,-0.577997951,-2.655968926,-0.8052711,-3.596063286,-0.3135512,-0.72155551,-1.27399754,-1.153189642,-0.499594051,,
2.49262,-0.003592566,-0.000223034,0.00155734,-0.684309785,-2.669651009,-0.8115556,-3.620970426,-0.318076,-0.684390979,-1.23392143,-1.123473313,-0.475138389,,
2.50776,-0.003596421,-0.000273471,-0.003051352,-0.610972559,-2.729751827,-0.8192549,-3.722442503,-0.3308938,-0.681389749,-1.196334877,-1.094781636,-0.477513525,,
2.52379,-0.003600841,-0.00033369,-0.005891773,-0.392416308,-2.801508946,-0.8286401,-3.830189431,-0.3462693,-0.678382961,-1.160245697,-1.066903484,-0.476295058,,
2.53909,-0.003605385,-0.000372252,-0.005650975,-0.146710717,-2.847459153,-0.839097,-3.89324941,-0.3576998,-0.740052058,-1.123775644,-1.039206914,-0.469228533,,
2.55468,-0.003609571,-0.000375195,-0.003224607,0.010317355,-2.850965436,-0.8496221,-3.897898406,-0.3620377,-0.719940124,-1.085307784,-1.011050765,-0.469038184,,
2.57055,-0.003613217,-0.000351096,-0.000589464,0.043152912,-2.822250119,-0.8594577,-3.859161618,-0.3607281,-0.623486011,-1.044342846,-0.982137031,-0.418618768,,
2.58552,-0.003616562,-0.000320492,0.000978862,0.007681726,-2.785782041,-0.8684243,-3.807620387,-0.3578118,-0.607385562,-1.001502851,-0.952576574,-0.352032802,,
2.60064,-0.003620066,-0.000300029,0.001628881,-0.006627098,-2.761398548,-0.8768085,-3.7715193,-0.3567188,-0.636716455,-0.957791826,-0.922672979,-0.354581858,,
2.61589,-0.00362407,-0.000293476,0.002168068,0.048784272,-2.753589851,-0.8850005,-3.759653851,-0.3583414,-0.431513253,-0.91376496,-0.892634254,-0.353613521,,
2.63157,-0.003628543,-0.000293572,0.00295534,0.147827713,-2.753704587,-0.8931865,-3.759829312,-0.3612945,-0.523173511,-0.869245754,-0.862441823,-0.280372974,,
2.64685,-0.003633095,-0.000289847,0.003704109,0.216135626,-2.749265499,-0.9012598,-3.753016098,-0.3634462,-0.370727979,-0.82374067,-0.831954014,-0.284184832,,
2.66189,-0.003637238,-0.000276075,0.004080994,0.19290775,-2.732854704,-0.9089414,-3.727374099,-0.3634515,-0.31374325,-0.777158921,-0.801135465,-0.194613721,,
2.67733,-0.003640716,-0.000254382,0.004039956,0.080331602,-2.707005626,-0.9160122,-3.685426564,-0.3616564,-0.330184581,-0.7302357,-0.770217049,-0.120123285,,
2.69257,-0.003643644,-0.000234584,0.003521624,-0.059054844,-2.683413758,-0.9225267,-3.645291961,-0.3600422,-0.308402534,-0.684305653,-0.739654839,-0.057354917,,
2.70814,-0.003646381,-0.000228195,0.002238777,-0.155065332,-2.67580067,-0.9288582,-3.631925534,-0.3610452,-0.322837618,-0.640608193,-0.709923803,-0.031698756,,
2.72365,-0.003649304,-0.000240716,6.56E-05,-0.182666624,-2.690721504,-0.9355317,-3.657926355,-0.3659543,-0.321420376,-0.600046943,-0.681317434,-0.027875839,,
2.7395,-0.003652652,-0.00026908,-0.002478212,-0.161917838,-2.724519411,-0.9429848,-3.714063979,-0.3743142,-0.307843817,-0.562433382,-0.653899566,-0.044243055,,
2.75501,-0.003656508,-0.000306304,-0.004343222,-0.108288538,-2.76887551,-0.9514607,-3.782739106,-0.3848176,-0.267084924,-0.52722178,-0.627587469,-0.061940954,,
2.77034,-0.00366084,-0.000346496,-0.004548844,0.004517459,-2.816768769,-0.9610381,-3.851589316,-0.3963161,-0.317553535,-0.493737259,-0.602212218,-0.062277435,,
2.78539,-0.003665574,-0.000383008,-0.002679359,0.215547153,-2.8602755,-0.9716113,-3.910138056,-0.4074433,-0.277150006,-0.460961708,-0.577457963,-0.064590563,,
2.80055,-0.003670639,-0.000403434,0.0008805,0.504266433,-2.884615484,-0.9827328,-3.941447767,-0.4155586,-0.345879088,-0.426966561,-0.552774659,-0.037424059,,
2.8152,-0.003675947,-0.000392837,0.004823049,0.760065337,-2.871988547,-0.9935462,-3.925326752,-0.4173655,-0.31710904,-0.389795256,-0.527463282,0.030901571,,
2.83013,-0.003681306,-0.000347666,0.007182586,0.845956728,-2.818162985,-1.0031025,-3.853521004,-0.4118083,-0.264519932,-0.348253146,-0.500993688,0.140484056,,
