time,q3,dq3,ddq3,q3_tau_J_compensate,CV,Dahl,Stribeck,LuGre,SVM,Light_Transformer,PINN,NNFM,,
13.2125,0.002051399,0.002794349,-0.000183925,5.663299179,5.721883153,16.293427,5.677984837,0.7433351,2.046401123,4.929140456,4.046824518,7.205855191,,
13.2278,0.002095443,0.002743331,-0.003374743,5.451284038,5.687341089,16.3653813,5.659221946,0.760543,1.835333627,4.961164215,4.112339764,6.702660629,,
13.2434,0.00213641,0.002687315,-0.005193037,5.353500404,5.649415388,16.4353211,5.638312991,0.7761909,1.786259301,4.963853534,4.174548086,6.607820767,,
13.2589,0.002175009,0.002651703,-0.004307313,5.252944743,5.625304164,16.5038129,5.624847739,0.7955622,1.894744381,4.965986492,4.232754204,6.220614021,,
13.275,0.002212959,0.002650241,-0.000787233,5.046867468,5.624314687,16.5717589,5.624292235,0.8217464,2.007689038,4.967558984,4.286330081,5.46008182,,
13.2906,0.002252145,0.002680652,0.003322329,4.683708937,5.644904256,16.6399765,5.635804003,0.8546059,1.668442155,4.968004008,4.334110507,5.426193629,,
13.3056,0.002293762,0.002719595,0.004548363,4.193003608,5.671270881,16.7086696,5.650402168,0.8895589,2.124414253,4.966473523,4.374141823,4.785484869,,
13.3218,0.002337614,0.002728357,0.000471181,3.702958182,5.677202991,16.777065,5.653664661,0.9185632,1.880200685,4.962280858,4.403942484,4.821402531,,
13.3368,0.002382023,0.002678766,-0.007480653,3.392236197,5.643627665,16.8437119,5.635093135,0.935404,1.743385226,4.955437302,4.421339898,4.122642498,,
13.3524,0.002424799,0.002581588,-0.014224257,3.369834079,5.577832886,16.9074681,5.597932266,0.941759,2.213960905,4.946926179,4.425539794,4.43770398,,
13.3676,0.002464722,0.002483684,-0.015215349,3.578651472,5.511546776,16.9683727,5.559413484,0.9469907,2.110611096,4.938323786,4.417670102,3.756853416,,
13.3829,0.002502224,0.002427129,-0.010960528,3.832232778,5.473255702,17.027487,5.536641961,0.9599237,2.286600924,4.92860316,4.40025251,3.776975175,,
13.398,0.002538601,0.002410052,-0.006687453,3.976781389,5.461694201,17.0857978,5.529688676,0.9805781,2.805896133,4.916160366,4.375925577,3.436133252,,
13.4143,0.0025747,0.002395749,-0.006738247,4.03102039,5.452010012,17.1433836,5.523836163,1.001643,2.625188389,4.901467442,4.346478375,3.709782959,,
13.4297,0.002610551,0.002363154,-0.009693351,4.150504803,5.429941801,17.1998182,5.510401868,1.0187249,2.297969408,4.884630101,4.313012329,3.616340723,,
13.4452,0.002646151,0.002337542,-0.010231943,4.440553718,5.412601177,17.2552855,5.499748763,1.0369462,2.162059351,4.86680524,4.276909697,3.933225532,,
13.4608,0.00268227,0.002359676,-0.005807419,4.828975401,5.427586962,17.3109265,5.508960225,1.064932,3.029846084,4.850320933,4.24041493,3.972831667,,
13.4771,0.002720154,0.002429158,9.90E-05,5.153809801,5.474629978,17.3678439,5.537466049,1.1030752,2.668164861,4.837368569,4.206112964,4.344740338,,
13.4922,0.002760356,0.002493347,0.00208034,5.358385816,5.518089312,17.4258864,5.563265451,1.1407996,2.507099651,4.828815704,4.175932245,4.560897869,,
13.5074,0.002801933,0.002498001,-0.00117567,5.554143551,5.52124008,17.4836514,5.565116505,1.1666684,2.129750979,4.824586592,4.150860927,4.921199921,,
13.5242,0.002842943,0.002442064,-0.006046109,5.884738726,5.483367952,17.5397488,5.542693825,1.1798664,2.629659786,4.825074798,4.131670107,5.190880132,,
13.5396,0.002881846,0.002377335,-0.00828016,6.365444206,5.439542971,17.5940065,5.516263502,1.1906601,2.788431738,4.831940768,4.119761968,5.476333983,,
13.555,0.002918488,0.002357883,-0.006882009,6.876368013,5.426372761,17.6474832,5.508216271,1.2103088,2.889541255,4.847407785,4.117208394,5.842448634,,
13.5708,0.002953958,0.002395017,-0.003892432,7.288250735,5.451514383,17.7014654,5.523535938,1.2416374,2.523037171,4.872979859,4.126015038,6.191317645,,
13.586,0.002989805,0.002459683,-0.001535135,7.563519702,5.495296995,17.7565574,5.549797593,1.279113,2.516655483,4.908873784,4.147394598,6.72154102,,
13.6008,0.003027404,0.002519919,-0.000340727,7.736019651,5.536079861,17.8126359,5.573800212,1.3163029,2.871848314,4.95442679,4.181621172,6.64092833,,
13.6163,0.003067599,0.002568669,0.000304262,7.821805751,5.569086133,17.8694243,5.592913049,1.3516821,3.079233883,4.985052896,4.228304061,7.180296567,,
13.6319,0.003110326,0.002617228,0.000810542,7.779913374,5.601963033,17.9269006,5.611681667,1.3875062,2.745273836,5.000528975,4.28653838,7.529639999,,
13.6476,0.00315443,0.002671862,0.001187798,7.56590422,5.638952999,17.9851795,5.632486815,1.4250881,2.943438546,5.01569791,4.3547074,7.843768415,,
13.6635,0.003198272,0.0027245,0.001694581,7.202029702,5.67459169,18.0441973,5.652229501,1.4627948,2.72249059,5.029625477,4.430265368,7.85825036,,
13.6793,0.003241011,0.00276279,0.002727031,6.775875647,5.70051629,18.1036256,5.666409679,1.4980145,3.173424516,5.041499425,4.509924979,7.771394351,,
13.6956,0.003283293,0.00278019,0.003821809,6.378377621,5.712296916,18.1630052,5.672804034,1.5292313,3.208980516,5.050986244,4.590237647,7.433496117,,
13.7116,0.003326435,0.002774941,0.003493266,6.056261484,5.7087428,18.2218523,5.670878131,1.5558679,2.68638932,5.058250283,4.668177323,7.036068945,,
13.7271,0.003370885,0.002748203,0.000746578,5.808215706,5.690639953,18.2797212,5.661025274,1.5779421,2.910027656,5.063712433,4.74142428,6.613790336,,
13.7429,0.003415703,0.002709865,-0.003447662,5.59225947,5.66468298,18.3363855,5.646769642,1.5973145,3.370819343,5.067786851,4.808327687,6.182737368,,
13.759,0.003459497,0.002681046,-0.006761959,5.33004382,5.645171389,18.3920636,5.635952708,1.6183007,2.713342665,5.070658668,4.867610934,5.907236305,,
13.7742,0.003501618,0.002680614,-0.007651153,4.942482437,5.644878853,18.4473571,5.635789862,1.6449537,3.306223755,5.07208649,4.917870272,5.551398101,,
13.7892,0.003542329,0.002704173,-0.006733122,4.4278798,5.660829265,18.5027614,5.644640137,1.6766342,2.930352572,5.071398617,4.957111285,5.364841114,,
13.8045,0.003582178,0.00271811,-0.0062624,3.915912621,5.670265325,18.5580748,5.64984835,1.7065297,3.646178164,5.067913365,4.982818288,4.934309899,,
13.82,0.00362155,0.002681521,-0.008160447,3.615206525,5.645492495,18.612274,5.636131436,1.725963,2.992059034,5.061653175,4.992855979,4.683695742,,
13.836,0.003660768,0.002583907,-0.011870286,3.663476136,5.579402603,18.6641524,5.598831027,1.7322288,2.771212348,5.05377466,4.986785073,4.133735194,,
13.8516,0.003700199,0.002464405,-0.014196683,3.998226672,5.498493983,18.713315,5.551694949,1.7329294,2.97817401,5.046183611,4.966576917,4.012220911,,
13.867,0.003740003,0.002386086,-0.012271457,4.375506642,5.445468085,18.7606256,5.519867916,1.7410769,3.646933906,5.04044523,4.935952603,3.677570073,,
13.8821,0.003779852,0.002384563,-0.006738053,4.544211272,5.444436537,18.8076284,5.519241103,1.7645511,3.166091585,5.03679479,4.898621732,3.927383479,,
13.8969,0.003819151,0.002443904,-0.000971342,4.432636129,5.484613732,18.855519,5.543437474,1.8007758,2.853450745,5.034096487,4.856665317,3.917182001,,
13.9126,0.003857596,0.002522743,0.002807041,4.181351278,5.537991884,18.9046589,5.574914938,1.8416806,3.517379434,5.029112265,4.810236692,4.245921157,,
13.9287,0.003895436,0.002593755,0.005347336,4.004436574,5.586070535,18.9548711,5.602642082,1.8817281,3.733936879,5.019571482,4.758643375,4.193519948,,
13.9432,0.003933157,0.002649726,0.008018649,4.025268582,5.623965561,19.0058433,5.624096177,1.9193274,3.731287425,5.005545463,4.701780032,4.319425117,,
13.9583,0.003970972,0.002679232,0.00991196,4.235075872,5.643943151,19.0570519,5.635268849,1.9519325,3.237170684,4.988627089,4.640830184,4.138124248,,
13.9736,0.004008606,0.002655428,0.008413334,4.57263986,5.627826295,19.1074769,5.626262643,1.9736488,3.936728909,4.97107789,4.578044853,4.25350311,,
13.989,0.004045559,0.002561522,0.002591713,5.001194542,5.564247155,19.1558075,5.590128098,1.9804243,3.358471431,4.955208108,4.516198377,4.189460064,,
14.0048,0.004081547,0.002424607,-0.004656208,5.49699928,5.471548746,19.2012734,5.535617666,1.9772434,3.411230022,4.943309994,4.458252562,4.488781938,,
14.0205,0.004116726,0.002312151,-0.008353569,5.994287336,5.395410139,19.2443787,5.48910189,1.9778273,3.601324492,4.937605753,4.407161829,4.691784356,,
14.0354,0.004151601,0.002285977,-0.005526248,6.382554043,5.377688714,19.2867608,5.478035679,1.9953841,3.456831639,4.939742524,4.365483036,5.160710781,,
14.0508,0.004186832,0.002357739,0.002374702,6.576169197,5.426275698,19.3302353,5.508156781,2.033217,3.054569904,4.950123746,4.334785141,5.58865988,,
14.0659,0.004223184,0.002487544,0.010804234,6.580270979,5.514159808,19.3758464,5.560953269,2.0839355,3.735663882,4.967767023,4.315269908,6.016688726,,
14.0818,0.004261552,0.002619667,0.015426511,6.471764452,5.603614112,19.423597,5.612617284,2.1364327,4.549460123,4.9909191,4.305952553,6.397780854,,
14.0969,0.004302717,0.002716088,0.014327073,6.31042572,5.668896396,19.4727989,5.649094031,2.1827584,3.811327185,5.017847518,4.305234319,6.522246505,,
14.1122,0.004346704,0.002763174,0.008239435,6.087795558,5.700776332,19.5225337,5.666551157,2.2196978,3.011536905,5.047043545,4.311317303,6.635862779,,
14.1275,0.004392281,0.002762678,-5.11E-05,5.780347568,5.700440402,19.571937,5.666368389,2.2471268,3.792310328,5.064332728,4.322180791,6.475215912,,
14.1426,0.004437411,0.002728865,-0.006583336,5.431013922,5.677547346,19.6204203,5.653853802,2.2675632,3.984705606,5.068275406,4.335469809,6.330030194,,
14.1587,0.004480586,0.002690431,-0.008108207,5.13840831,5.651525064,19.6679165,5.639484728,2.2866924,3.379831898,5.070294763,4.348787182,6.008606752,,
14.1746,0.004521777,0.002677649,-0.004595214,4.964396974,5.64287135,19.7148914,5.634671803,2.3108166,4.054977092,5.07070195,4.36029765,6.014037516,,
14.1897,0.00456195,0.002694554,0.000203316,4.88917522,5.654316555,19.7618695,5.641033571,2.3410366,3.228260634,5.070146686,4.369065967,5.668006065,,
14.205,0.004601738,0.00270785,0.00178384,4.86724194,5.663318599,19.8087854,5.646016094,2.370667,4.520137242,5.069173615,4.374868325,5.268320947,,
14.221,0.004640835,0.00267666,-0.000885625,4.883285477,5.642201574,19.8548716,5.63429857,2.3911013,4.220930383,5.068078777,4.377845377,5.107109624,,
14.236,0.004678778,0.002598658,-0.004501113,4.913463552,5.589389972,19.8993396,5.604535243,2.4014091,3.9870256,5.067071963,4.378354913,4.841443636,,
14.2514,0.004716092,0.002519278,-0.00522703,4.856386041,5.535645757,19.9421928,5.573546995,2.4106507,3.668516764,5.066232425,4.376800511,4.879188946,,
14.2665,0.004754273,0.002485364,-0.003138082,4.571251013,5.51268408,19.9842259,5.560083885,2.4286325,4.345905331,5.065088893,4.373042172,4.736215283,,
14.2821,0.004794285,0.002488531,-0.002270085,4.031235767,5.514828163,20.0260744,5.561346824,2.4540492,4.639036911,5.062403318,4.365645324,4.791843124,,
14.2972,0.004835033,0.0024625,-0.006096989,3.427548176,5.497204302,20.0672511,5.550929874,2.4733756,3.954844187,5.056788763,4.351873192,4.518865808,,
14.3132,0.004873651,0.002345348,-0.013404973,3.070958395,5.417886052,20.1062502,5.503004619,2.4733403,4.256455423,5.041971183,4.328957683,4.342696216,,
14.3288,0.004907645,0.002145678,-0.019134653,3.148341871,5.282699032,20.1417401,5.417074867,2.4548419,4.03640699,5.01797541,4.295940204,3.828802556,,
14.3444,0.004936912,0.001942025,-0.01929576,3.566780229,5.144815214,20.1737063,5.323187856,2.433522,4.177330604,4.988357053,4.254579612,3.664329129,,
14.3604,0.004963704,0.001813996,-0.014615333,4.039735107,5.058133089,20.2034347,5.260471265,2.426026,3.68359671,4.957443727,4.20850178,3.325475276,,
14.3766,0.004990727,0.001775833,-0.009192181,4.321079251,5.032294494,20.2324193,5.24116692,2.4360898,3.76990544,4.927925027,4.16130125,3.532671747,,
14.3922,0.005019143,0.001775875,-0.006108392,4.361630529,5.03232279,20.2612893,5.241188221,2.4537803,4.188993212,4.900134071,4.115093388,3.552733475,,
14.4074,0.00504804,0.001752657,-0.004899254,4.274260653,5.016603345,20.2896688,5.229299694,2.4665959,4.203769569,4.873021644,4.070373241,3.909163519,,
14.4234,0.005075527,0.00168656,-0.003083288,4.188302321,4.971852262,20.3168713,5.194832932,2.4701938,3.304945708,4.845609701,4.026827163,3.983213419,,
14.4384,0.005100335,0.001602658,0.000468123,4.150589507,4.915046395,20.3426235,5.149683856,2.4694022,4.924071609,4.81766407,3.984158415,4.20493899,,
14.4548,0.005122579,0.001532752,0.003920572,4.150044638,4.867715861,20.3671647,5.110785387,2.4707082,4.083161854,4.789430622,3.942363099,4.173736404,,
14.4698,0.005143188,0.001478246,0.004028754,4.20479617,4.830812314,20.3907527,5.079591547,2.4745454,4.387930563,4.761248238,3.901648132,4.278094626,,
14.485,0.005162796,0.001408909,-0.000790318,4.389801164,4.783867669,20.4131608,5.038739594,2.4747322,3.9600567,4.733758903,3.862504875,4.196713262,,
14.5008,0.005181265,0.001296867,-0.008653673,4.761116962,4.708009365,20.4337226,4.969707554,2.4652804,4.217703498,4.708491029,3.826066567,4.318765068,,
14.517,0.005198161,0.001150928,-0.015158013,5.262843615,4.609201094,20.4519182,4.873433339,2.4476112,3.865060561,4.687925236,3.794311282,4.332125153,,
14.5323,0.005213505,0.001015495,-0.016333085,5.729116265,4.517506248,20.4679321,4.776480215,2.4306915,4.527262294,4.674584542,3.769645977,4.623892125,,
14.5472,0.005227945,0.000933461,-0.01144854,5.991281406,4.461964672,20.4826193,4.713532428,2.4236123,3.67413606,4.669725263,3.753971902,4.88267377,,
14.5618,0.005242163,0.000907624,-0.003606682,6.000961173,4.444471558,20.4968707,4.692960764,2.4274911,3.869267016,4.672678775,3.747856987,5.291742454,,
14.5773,0.005256099,0.000895287,0.002419856,5.875689543,4.436118623,20.5109003,4.683003306,2.433941,4.425917708,4.681420272,3.750433043,5.59356707,,
14.5932,0.005268798,0.000840559,0.003550536,5.828808988,4.399065244,20.5240465,4.637726498,2.4313867,3.751195054,4.694065711,3.760168496,5.823274607,,
14.6088,0.005279109,0.000718506,0.00034307,6.016521462,4.316429077,20.535263,4.529440908,2.4141824,4.64418848,4.710308684,3.776065882,5.81613489,,
14.6245,0.005286614,0.000555536,-0.004014999,6.411378152,4.206090066,20.5439218,4.364899931,2.3871914,3.705761522,4.731693755,3.79844669,5.96896407,,
14.6405,0.005291951,0.000408306,-0.006589185,6.819547229,4.106407544,20.550278,4.188125579,2.3618763,4.825837641,4.760396179,3.828691746,6.141409926,,
14.656,0.005296304,0.000319469,-0.006662359,7.036242846,4.04626033,20.5552469,4.061979111,2.3473294,3.752032977,4.797453569,3.868113328,6.351113823,,
14.6715,0.00530059,0.000289283,-0.005307912,6.993887719,4.02582261,20.5597431,4.014433975,2.3441855,3.811420119,4.841884425,3.916852841,6.371422022,,
14.6865,0.005305003,0.00028355,-0.003877478,6.774989737,4.021941167,20.5641474,4.005080263,2.3458642,4.594210131,4.891263321,3.973594883,6.587296122,,
14.7023,0.005309134,0.000263877,-0.003218401,6.509005267,4.008621136,20.5682436,3.972114239,2.3445652,4.631112995,4.94299007,4.036116988,6.797419024,,
14.7175,0.005312387,0.00021311,-0.003628688,6.266144235,3.974249353,20.5715498,3.879840826,2.3365565,5.074961497,4.995140788,4.102067818,6.763965071,,
14.7338,0.005314374,0.000140565,-0.004763565,6.0246826,3.925132722,20.5737295,3.722707495,2.3234801,4.26412284,5.046439838,4.169374383,6.719646054,,
14.7495,0.005315083,6.94E-05,-0.005617646,5.705986831,3.876980652,20.5748061,3.514448053,2.30998,3.970701803,5.095650388,4.236109291,6.483776082,,
14.7649,0.005314865,1.97E-05,-0.00508724,5.228139702,3.843320213,20.5751118,3.275703237,2.300256,4.445189974,5.111649496,4.300040909,6.258250293,,
14.781,0.005314266,-1.43E-06,-0.002899901,4.535399532,-3.830930212,20.5747842,-3.069329129,2.2960186,5.74307836,-4.887556441,4.358194227,1.910042857,,
14.796,0.005313777,-1.07E-07,-0.000166599,3.598595356,-3.830035231,20.5747744,-3.012982748,1.7992415,4.136601783,-4.832904721,4.406603355,1.848315614,,
14.8117,0.005313571,7.52E-06,0.001039513,2.419481622,3.83505761,20.574891,3.168560161,2.252695,4.661849051,5.17074237,4.440261451,6.212598198,,
14.827,0.005313319,-1.07E-06,-0.000920527,1.06308053,-3.830686981,20.5746457,-3.058910452,2.2509683,3.874202277,-4.717707799,4.453296757,6.570223032,,
14.8424,0.005312252,-4.81E-05,-0.005745806,-0.316163427,-3.86255977,20.5636044,-3.429951493,2.2410491,4.147420061,-4.62295753,4.439562177,4.705225523,,
14.8579,0.005309486,-0.000144934,-0.010917552,-1.518546375,-3.928090542,20.5303792,-3.733317909,2.2201936,3.95056372,-4.523374198,4.393754299,3.277736871,,
14.8732,0.005304457,-0.000282362,-0.013234778,-2.413924222,-4.021136979,20.4657259,-4.003128506,2.1898122,5.890395228,-4.42586007,4.312708026,1.624044857,,
14.8891,0.005297134,-0.000433351,-0.011188779,-3.027526339,-4.123364318,20.3667281,-4.220655851,2.1551968,4.504732251,-4.333407591,4.19609703,-0.303521265,,
14.9041,0.005287779,-0.000571209,-0.006302854,-3.497088285,-4.21670151,20.2366968,-4.381936546,2.1218291,4.153731446,-4.247455526,4.046054536,-1.693330737,,
14.9197,0.005276417,-0.000691832,-0.00218735,-3.935051524,-4.298369301,20.0799363,-4.50424204,2.0907051,3.686168859,-4.169255569,3.866114392,-3.341133702,,
14.9353,0.005262593,-0.000815549,-0.001802832,-4.344001909,-4.382132409,19.8961774,-4.616401157,2.0577192,4.625549724,-4.100319495,3.660398103,-3.959025159,,
14.9508,0.005245814,-0.000960699,-0.005088267,-4.672139598,-4.480406429,19.6811376,-4.734821423,2.0189812,4.94975143,-4.041870348,3.433491263,-4.63011584,,
14.967,0.005226323,-0.001115607,-0.009094842,-4.925383837,-4.585287302,19.4333523,-4.848912707,1.9767333,4.190543435,-3.994317806,3.190567602,-4.840305305,,
14.9826,0.005205314,-0.001243092,-0.010527334,-5.189683462,-4.671601067,19.1597175,-4.935126798,1.9387029,3.712070203,-3.957610413,2.93713257,-5.048698915,,
14.9986,0.00518425,-0.00131514,-0.008304609,-5.538078197,-4.720381406,18.873091,-4.981236792,1.9110602,4.140338121,-3.932093417,2.678408974,-5.183817195,,
15.0142,0.005163915,-0.001340454,-0.004028514,-5.943691449,-4.737520559,18.583994,-4.997029602,1.8925297,4.423995512,-3.918791136,2.418930443,-5.178461569,,
15.0295,0.00514404,-0.001358126,-0.000457018,-6.306388776,-4.749485061,18.2941831,-5.007934055,1.8753539,4.798290205,-3.918720144,2.162645839,-5.599843882,,
15.045,0.005123545,-0.001408748,0.00043596,-6.551374406,-4.783759198,17.9967737,-5.038643615,1.8510673,4.569830568,-3.932001248,1.913210792,-6.074105527,,
15.061,0.005100973,-0.001511464,-0.001512928,-6.676789018,-4.853303268,17.6811883,-5.098695685,1.8153115,4.152179968,-3.957675615,1.674011214,-6.485448742,,
15.077,0.00507496,-0.001658608,-0.00480865,-6.717847793,-4.952927238,17.3389432,-5.179970201,1.7691779,3.9099125,-3.994184743,1.447892639,-6.754634047,,
15.0922,0.005044951,-0.001820204,-0.007220552,-6.709789781,-5.062336043,16.9681604,-5.263583956,1.718529,4.096473005,-4.039842785,1.236885503,-6.748118953,,
15.1079,0.005011866,-0.001954253,-0.007090729,-6.700184114,-5.153094183,16.5756255,-5.329021089,1.6720572,3.495509403,-4.093062724,1.042090772,-6.87392145,,
15.1235,0.004977908,-0.0020287,-0.004577937,-6.754311781,-5.203498819,16.1741979,-5.363978845,1.6367823,4.008251995,-4.152646393,0.863677463,-6.86782151,,
15.1391,0.004945168,-0.002048635,-0.00184107,-6.903710229,-5.216995986,15.7750386,-5.373181889,1.6122306,4.18935563,-4.21814169,0.700953783,-6.8250678,,
15.155,0.004914016,-0.00206108,-0.001446299,-7.096838293,-5.225422032,15.3796229,-5.378894313,1.5890556,4.001327604,-4.289743653,0.552555183,-6.833709843,,
15.1705,0.004882698,-0.002120908,-0.004096251,-7.23344624,-5.265928518,14.97897,-5.406011006,1.5557886,4.342035508,-4.367559427,0.4167404,-6.935009625,,
15.1864,0.00484859,-0.002243771,-0.007912737,-7.255284038,-5.349113244,14.5617462,-5.459993121,1.5086624,2.92834426,-4.450890617,0.29167921,-7.093564719,,
15.2021,0.00481017,-0.002392305,-0.01003322,-7.189808513,-5.449678365,14.124216,-5.522423183,1.4549065,4.335554927,-4.538257948,0.175614704,-7.230076492,,
15.2177,0.004768165,-0.002510579,-0.008986279,-7.101050389,-5.529755999,13.6730358,-5.570106661,1.4060293,3.596432585,-4.62806077,0.066887836,-7.282567281,,
15.2329,0.004724995,-0.002573568,-0.005781661,-7.004180767,-5.572402935,13.218899,-5.594818586,1.3675973,3.905678431,-4.719090816,-0.03608747,-7.242506466,,
15.2484,0.004682935,-0.002604257,-0.002866048,-6.833685996,-5.593181222,12.7677891,-5.606694202,1.3353292,3.936032226,-4.810325545,-0.134789316,-7.13594035,,
15.2634,0.004642568,-0.002642401,-0.001798983,-6.504222959,-5.619006592,12.318504,-5.621308254,1.3011872,3.95484297,-4.900157052,-0.230450757,-6.972597941,,
15.2794,0.004602746,-0.002696342,-0.001760786,-6.016280795,-5.655527436,11.868539,-5.641704863,1.263342,3.754638266,-4.968544231,-0.323895943,-6.719146528,,
15.2954,0.004561823,-0.002729185,-0.000577403,-5.5034512,-5.677763474,11.4216227,-5.653972499,1.2293954,2.848700952,-4.974288253,-0.415506391,-6.332851856,,
15.3121,0.004519019,-0.00269794,0.002588944,-5.157089862,-5.656609009,10.9881203,-5.642304183,1.2085992,2.787686364,-4.977202635,-0.50541918,-5.831946545,,
15.3276,0.004475019,-0.002605582,0.005846239,-5.081989175,-5.594078218,10.5771599,-5.607204492,1.2009695,4.048588253,-4.978203315,-0.593867027,-5.855446592,,
15.3434,0.004431677,-0.002507624,0.006168201,-5.213625859,-5.527755291,10.1886148,-5.568935973,1.1954443,4.52155005,-4.978774066,-0.681409209,-5.292845334,,
15.3586,0.004391115,-0.002464173,0.002364827,-5.371245168,-5.498336898,9.8132183,-5.551601786,1.1794385,3.005568006,-4.980048042,-0.76885938,-5.025631088,,
15.3739,0.00435448,-0.002488456,-0.003500484,-5.393656424,-5.514777757,9.4403319,-5.561317147,1.1496247,4.063820981,-4.982173011,-0.856962416,-5.017280469,,
15.3892,0.00432067,-0.002542161,-0.007453317,-5.244761682,-5.551138823,9.0656481,-5.582554482,1.1133818,3.298053342,-4.984415937,-0.946073775,-5.153617895,,
15.4053,0.004285705,-0.002573697,-0.006531875,-5.026779862,-5.572490298,8.692623,-5.59486874,1.0812642,3.565359381,-4.985844133,-1.03608063,-5.246070856,,
15.4214,0.004243963,-0.002556729,-0.001057518,-4.916639977,-5.561001738,8.3282436,-5.588257007,1.0590316,3.796976248,-4.986079786,-1.126631075,-5.241445773,,
15.4365,0.00419162,-0.002500208,0.005488443,-5.066364539,-5.522734002,7.9777809,-5.565993273,1.0452871,3.554514117,-4.985707703,-1.217559754,-5.168849369,,
15.452,0.004130217,-0.002434333,0.009130204,-5.508295172,-5.478133686,7.6419973,-5.539564737,1.0340766,3.680869962,-4.986139739,-1.30928417,-5.173984263,,
15.4981,0.004066905,-0.002388097,0.008702066,-6.125176269,-5.446829629,7.3176702,-5.520694794,1.0193975,3.370355962,-4.988962975,-1.402919113,-5.172400917,,
15.5138,0.004010211,-0.002370049,0.006752574,-6.731318219,-5.434610141,7.0006262,-5.513255199,0.9992554,3.392044028,-4.995124695,-1.499996904,-5.173185068,,
15.5291,0.003964574,-0.002365602,0.006650065,-7.212994518,-5.431599353,6.6888573,-5.511415685,0.9764352,3.480810432,-5.004558273,-1.601980452,-5.172838418,,
15.5448,0.003928243,-0.002359125,0.008513209,-7.590973683,-5.427213573,6.3824988,-5.50873149,0.9540876,3.840994805,-5.016573428,-1.70995107,-5.909043491,,
15.5605,0.003895668,-0.002362185,0.008665894,-7.933629172,-5.429285863,6.0801942,-5.510000458,0.9298004,3.548436271,-5.030589476,-1.82466849,-6.847439953,,
15.5751,0.003861572,-0.00241075,0.003872352,-8.220044302,-5.462166257,5.7761254,-5.529973296,0.8959164,3.538656545,-5.046398895,-1.946770568,-7.697107061,,
15.5909,0.003823529,-0.002523252,-0.004202183,-8.323759672,-5.538336613,5.462519,-5.575115818,0.8481047,3.187488818,-5.063685963,-2.076697472,-8.315098937,,
15.6061,0.003782113,-0.002663922,-0.009798682,-8.153893662,-5.633577048,5.1364582,-5.629483187,0.793247,3.051722001,-5.08145319,-2.214266927,-8.618844694,,
15.6218,0.003739484,-0.002760098,-0.00872545,-7.797395095,-5.698693314,4.8040015,-5.665417456,0.7463369,3.198944992,-5.098222513,-2.358346567,-8.607627988,,
15.6367,0.003697707,-0.002762706,-0.002616538,-7.489857727,-5.700459479,4.4766738,-5.666378769,0.7181358,3.283400929,-5.113013434,-2.507131814,-8.317460884,,
15.6516,0.003657727,-0.00268783,0.00285456,-7.431599652,-5.649764451,4.1633898,-5.638506936,0.7061985,2.54697264,-5.126107821,-2.658984446,-7.882145804,,
15.6666,0.003619324,-0.002598457,0.003484972,-7.633602808,-5.589254251,3.8652712,-5.604457891,0.6980595,2.958389208,-5.138877808,-2.813191224,-7.507374787,,
15.6812,0.00358167,-0.002550303,-0.00018324,-7.929458499,-5.55665148,3.5770785,-5.585744797,0.6821514,3.289151712,-5.152768467,-2.970027689,-7.365629189,,
15.6962,0.003543806,-0.002557587,-0.00449092,-8.105630364,-5.561582976,3.2922985,-5.588592303,0.655073,2.802848736,-5.168336147,-3.130111912,-7.492875627,,
15.7119,0.003504689,-0.00260398,-0.006509323,-8.011526924,-5.592993447,3.0065839,-5.606587354,0.6197021,3.55843144,-5.184981112,-3.293533798,-7.770553019,,
15.7269,0.003463197,-0.002671882,-0.00592846,-7.58962744,-5.638966858,2.7177431,-5.632494549,0.5793471,2.886137374,-5.201268218,-3.459214804,-7.992913748,,
15.742,0.00341869,-0.002749689,-0.003819031,-6.875021631,-5.691645657,2.4249573,-5.661574559,0.5362326,2.278132596,-5.215406567,-3.624651472,-7.991849011,,
15.7579,0.003371883,-0.002815038,-0.000732096,-6.0079314,-5.735890542,2.1298133,-5.685519119,0.4949595,3.67551338,-5.225731526,-3.786080214,-7.711301112,,
15.7731,0.003324955,-0.002831004,0.003248209,-5.216512804,-5.74670036,1.8376233,-5.691304635,0.4634134,2.956775121,-5.231279606,-3.939160504,-6.973342416,,
15.7889,0.003280286,-0.002775619,0.007152394,-4.714177689,-5.709202033,1.5556075,-5.671127136,0.4467051,2.67702444,-5.23231483,-4.080111697,-5.991229906,,
15.8045,0.003238865,-0.002671764,0.009234046,-4.562133976,-5.638886562,1.2882543,-5.632449736,0.4407392,3.194516252,-5.230325689,-4.206782336,-5.062289978,,
15.8199,0.003199921,-0.002572918,0.009000471,-4.629063787,-5.571963073,1.0345174,-5.594566037,0.4347608,2.551162714,-5.227240351,-4.318929171,-5.077483846,,
15.836,0.003162011,-0.002515722,0.008161199,-4.702441729,-5.533238391,0.7898541,-5.572141878,0.4210192,2.270013622,-5.224343478,-4.417492589,-4.45302986,,
15.8515,0.003124239,-0.002495984,0.008481693,-4.648555388,-5.519874212,0.5503727,-5.564314385,0.3999789,2.700961879,-5.221753402,-4.503469014,-4.244263446,,
15.8664,0.003086366,-0.002492399,0.009191437,-4.472737681,-5.517447236,0.314403,-5.562887919,0.3757423,2.422837193,-5.218798496,-4.577231789,-4.294451587,,
